seed,scenario_id,true_error,true_weight,bp_iterations,candidate_count,baseline_qubits,baseline_confidence,baseline_logical_risk,baseline_exact,baseline_failure,qdsv_raw_qubits,qdsv_raw_confidence,qdsv_raw_logical_risk,qdsv_raw_exact,qdsv_raw_failure,qdsv_qubits,qdsv_confidence,qdsv_logical_risk,qdsv_exact,qdsv_failure,risk_delta,exact_delta,failure_delta,qdsv_guarded_qubits,qdsv_guarded_confidence,qdsv_guarded_logical_risk,qdsv_guarded_exact,qdsv_guarded_failure,guarded_risk_delta,guarded_exact_delta,guarded_failure_delta,raw_override_attempted,guarded_override_accepted,guarded_override_rejected,guarded_reason,raw_bad_override,guarded_bad_override,raw_successful_override,guarded_successful_override,qdsv_score_margin,uncertainty_low_qdsv_margin,uncertainty_low_decoder_margin,uncertainty_many_candidates,uncertainty_flag_count,evidence_insufficient_flag,timing_decode_ms,timing_candidate_ms,timing_qdsv_ms,timing_total_ms
260721,19,8 13,2,20,11,7,1000,41,False,False,7,1000,41,False,False,7,1000,41,False,False,0,0,0,7,1000,41,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,59.086045546558694,False,False,True,1,False,4.197399999611662,46.801500000583474,2.528899999560963,56.02970000018104
260721,20,7,1,20,11,7,1000,41,True,False,7,1000,41,True,False,7,1000,41,True,False,0,0,0,7,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,176.69896420684574,False,False,True,1,False,3.96069999987958,48.05759999999282,2.0887999999104068,55.83699999988312
260721,21,8 18,2,20,13,8 18,1000,57,True,False,8 18,1000,57,True,False,8 18,1000,57,True,False,0,0,0,8 18,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,78.42105263157896,False,False,True,1,False,3.4106000002793735,40.1358999997683,2.388299999438459,47.72479999974166
260721,22,21,1,20,8,21,1000,41,True,False,21,1000,41,True,False,21,1000,41,True,False,0,0,0,21,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,202.17178717335298,False,False,True,1,False,3.4162000001742854,38.247299999966344,1.9347999996170984,46.0531999997329
260721,23,11,1,20,12,11,1000,41,True,False,11,1000,41,True,False,11,1000,41,True,False,0,0,0,11,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,104.46910774751564,False,False,True,1,False,3.40050000068004,41.202200000043376,3.316399999675923,50.30139999962557
260721,24,8,1,20,13,7 13,1000,57,False,False,7 13,1000,57,False,False,7 13,1000,57,False,False,0,0,0,7 13,1000,57,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,3.086873113728302,True,True,True,3,True,3.601699999308039,40.346300000237534,3.26260000019829,49.18499999985215
260721,25,20,1,20,8,20,1000,41,True,False,20,1000,41,True,False,20,1000,41,True,False,0,0,0,20,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,203.1138924365108,False,False,True,1,False,3.528299999743467,38.972999999714375,1.6572000004089205,45.88109999986045
260721,26,3 8,2,20,9,14,1000,191,False,True,14,1000,191,False,True,14,1000,191,False,True,0,0,0,14,1000,191,False,True,0,0,0,False,False,False,same_as_baseline,False,False,False,False,23.855985958778092,True,False,True,2,True,4.11069999972824,40.2498999992531,1.8149999996239785,47.93279999921651
260721,27,11,1,20,12,11,1000,41,True,False,11,1000,41,True,False,11,1000,41,True,False,0,0,0,11,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,128.2899689915348,False,False,True,1,False,3.906900000401947,41.27299999981915,2.343000000109896,49.3345999993835
260721,28,1,1,20,13,1,1000,191,True,False,1,1000,191,True,False,1,1000,191,True,False,0,0,0,1,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,75.76404595141696,False,False,True,1,False,3.498099999887927,47.897099999318016,3.9319999996223487,57.32099999931961
260721,29,3,1,20,10,3,1000,191,True,False,3,1000,191,True,False,3,1000,191,True,False,0,0,0,3,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,111.43541179609872,False,False,True,1,False,4.072400000040943,54.071500000645756,3.4706999995250953,64.04699999984587
260721,30,5 6,2,20,12,5 6,1000,207,True,False,5 6,1000,207,True,False,5 6,1000,207,True,False,0,0,0,5 6,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,72.10526315789468,False,False,True,1,False,3.8178000004336354,47.528199999760545,2.4352999998882296,55.76829999972688
260721,31,13 16,2,20,8,13 16,1000,57,True,False,13 16,1000,57,True,False,13 16,1000,57,True,False,0,0,0,13 16,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,66.32830364372467,False,True,True,2,True,3.7256999994497164,43.77939999994851,1.7850000003818423,51.220199999988836
260721,32,11,1,20,12,11,1000,41,True,False,11,1000,41,True,False,11,1000,41,True,False,0,0,0,11,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,66.52346181450139,False,False,True,1,False,3.790300000218849,45.99410000082571,2.7061999999205,54.41869999958726
260721,33,8 15,2,20,9,8 15,1000,57,True,False,8 15,1000,57,True,False,8 15,1000,57,True,False,0,0,0,8 15,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,57.01327999631951,False,False,True,1,False,3.4568000000945176,43.67649999949208,1.9667000005938462,50.91960000027029
260721,34,0 4,2,20,11,0 4,1000,57,True,False,0 4,1000,57,True,False,0 4,1000,57,True,False,0,0,0,0 4,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,178.1161508097166,False,False,True,1,False,3.7164000004850095,42.43099999985134,2.155299999685667,50.12709999937215
260721,35,7 23,2,20,12,7 23,1000,57,True,False,7 23,1000,57,True,False,7 23,1000,57,True,False,0,0,0,7 23,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,155.49852129186604,False,False,True,1,False,3.5839000001942622,45.27169999983016,2.4858999995558406,53.24430000018765
260721,36,16,1,20,10,16,1000,41,True,False,16,1000,41,True,False,16,1000,41,True,False,0,0,0,16,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,142.97779926389398,False,False,True,1,False,4.507200000261946,46.33250000006228,2.19089999973221,55.192999999235326
260721,37,21,1,20,8,21,1000,41,True,False,21,1000,41,True,False,21,1000,41,True,False,0,0,0,21,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,226.75176573426563,False,False,True,1,False,3.6885999998048646,41.756399999940186,1.7999000001509557,49.104699999588775
260721,38,15,1,20,10,15,1000,41,True,False,15,1000,41,True,False,15,1000,41,True,False,0,0,0,15,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,144.21913415531833,False,False,True,1,False,3.5328999992998433,44.19820000020991,2.08070000007865,51.62519999976212
260721,39,4 6,2,20,13,4 6,1000,57,True,False,4 6,1000,57,True,False,4 6,1000,57,True,False,0,0,0,4 6,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,93.92839961354434,False,False,True,1,False,3.5192999994251295,38.92029999951774,2.9992999998285086,47.17820000041684
260722,0,15 17,2,20,13,6 12,1000,207,False,False,6 12,1000,207,False,False,6 12,1000,207,False,False,0,0,0,6 12,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,10.526315789473642,True,True,True,3,True,3.322600000501552,39.444600000024366,2.980300000672287,47.43690000032075
260722,1,12,1,20,12,12,1000,191,True,False,12,1000,191,True,False,12,1000,191,True,False,0,0,0,12,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,95.81685230033133,False,False,True,1,False,3.370299999915005,40.315799999916635,2.9211000000941567,48.44890000003943
260722,2,8,1,20,15,8,1000,41,True,False,8,1000,41,True,False,8,1000,41,True,False,0,0,0,8,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,160.86327042694143,False,False,True,1,False,3.366499999174266,41.8390000004365,3.329699999994773,50.280299999940326
260722,3,3 13,2,20,11,6 11 13,1000,73,False,False,6 11 13,1000,73,False,False,6 11 13,1000,73,False,False,0,0,0,6 11 13,1000,73,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,4.6185860323886345,True,False,True,2,True,3.2966999997370294,38.3655000005092,2.136899999641173,45.5469999997149
260722,4,3,1,20,9,3,1000,41,True,False,3,1000,41,True,False,3,1000,41,True,False,0,0,0,3,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,104.0673852594773,False,False,True,1,False,3.636200000073586,38.64570000041567,1.8038999996861094,45.872200000303565
260722,5,21,1,20,4,21,1000,41,True,False,21,1000,41,True,False,21,1000,41,True,False,0,0,0,21,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,150.63004806772176,False,True,False,1,False,3.3150999997815234,43.29169999982696,1.1607000005824375,49.59859999962646
260722,6,15,1,20,16,15,1000,191,True,False,1 14,925,57,False,True,1 14,925,57,False,True,134,-1,-1,15,1000,191,True,False,0,0,0,True,False,True,reject_evidence_insufficient,True,False,False,False,10.280643043798364,True,False,True,2,True,3.7081999998918036,42.700500000137254,4.374099999949976,52.73099999976694
260722,7,2,1,20,12,2,1000,191,True,False,2,1000,191,True,False,2,1000,191,True,False,0,0,0,2,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,73.4388567721752,False,False,True,1,False,5.073100000117847,51.77980000007665,2.944299999398936,61.77089999982854
260722,8,22,1,20,14,22,1000,191,True,False,22,1000,191,True,False,22,1000,191,True,False,0,0,0,22,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,104.03751705925652,False,False,True,1,False,3.41630000002624,42.16679999990447,2.688499999749183,50.05170000004
260722,9,0,1,20,8,0,1000,191,True,False,0,1000,191,True,False,0,1000,191,True,False,0,0,0,0,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,139.9765030732425,False,False,True,1,False,3.673599999274302,45.63340000004246,1.9159999992552912,53.21760000060749
260722,10,15,1,20,16,15,1000,191,True,False,15,1000,191,True,False,15,1000,191,True,False,0,0,0,15,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,21.39476365476628,True,False,True,2,True,4.12770000002638,43.412500000158616,2.89969999994355,52.30940000001283
260722,11,7,1,20,12,7,1000,41,True,False,7,1000,41,True,False,7,1000,41,True,False,0,0,0,7,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,41.678772819285996,False,False,True,1,False,3.3864999995785183,39.35899999942194,2.3041999993438367,46.85940000035771
260722,12,18 20,2,20,16,15,1000,191,False,True,18 20,987,57,True,False,18 20,987,57,True,False,134,1,1,15,1000,191,False,True,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,43.004662182554284,False,True,True,2,True,3.4086999994542566,38.23910000028263,2.7382999996916624,46.24879999937548
260722,13,9,1,20,3,9,1000,41,True,False,9,1000,41,True,False,9,1000,41,True,False,0,0,0,9,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,241.35597626058143,False,False,False,0,False,3.1626999998479732,37.79099999974278,0.8918999992602039,43.49299999921641
260722,14,14 15,2,20,11,14 15,1000,207,True,False,1,993,41,False,True,1,993,41,False,True,166,-1,-1,14 15,1000,207,True,False,0,0,0,True,False,True,reject_evidence_insufficient,True,False,False,False,69.5424831615752,False,True,True,2,True,3.9673999999649823,39.15560000041296,2.2846000001663924,47.20850000012433
260722,15,22,1,20,14,18 19,1000,207,False,True,18 19,1000,207,False,True,18 19,1000,207,False,True,0,0,0,18 19,1000,207,False,True,0,0,0,False,False,False,same_as_baseline,False,False,False,False,7.157124089068816,True,False,True,2,True,3.8302000002659042,40.775599999506085,2.5347000000692788,48.89370000000781
260722,16,9 23,2,20,9,5 14 22,1000,373,False,False,6 13,861,57,False,False,6 13,861,57,False,False,316,0,0,5 14 22,1000,373,False,False,0,0,0,True,False,True,reject_confidence_drop,False,False,True,False,48.73478923444986,False,False,True,1,False,3.265500000452448,48.17339999954129,3.1197999996948056,56.8303999998534
260722,17,4 6,2,20,15,3 5,1000,207,False,False,4 6,888,57,True,False,4 6,888,57,True,False,150,1,0,3 5,1000,207,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,2.1177773279353005,True,True,True,3,True,4.8159999996642,40.38979999950243,3.095299999586132,50.16059999979916
260722,18,15 18,2,20,14,20,1000,41,False,True,20,1000,41,False,True,20,1000,41,False,True,0,0,0,20,1000,41,False,True,0,0,0,False,False,False,same_as_baseline,False,False,False,False,163.40353579315422,False,False,True,1,False,3.449200000432029,42.42760000033741,3.134399999908055,51.28869999953167
260722,19,17,1,20,11,17,1000,41,True,False,17,1000,41,True,False,17,1000,41,True,False,0,0,0,17,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,195.2613565513434,False,False,True,1,False,3.7488999996639905,41.00410000046395,2.383999999437947,49.412900000788795
260722,20,4,1,20,10,3 8 22,1000,223,False,False,4,995,41,True,False,4,995,41,True,False,182,1,0,3 8 22,1000,223,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,24.26547138387923,True,True,True,3,True,3.3375999992131256,39.11989999960497,2.9376000002230285,48.08050000065123
260722,21,0 8,2,20,11,0 8,1000,207,True,False,0 8,1000,207,True,False,0 8,1000,207,True,False,0,0,0,0 8,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,44.87071797938904,False,False,True,1,False,4.070599999977276,50.935799999933806,3.1113000004552305,60.261600000558246
260722,22,2 3,2,20,9,2 3,1000,207,True,False,2 3,1000,207,True,False,2 3,1000,207,True,False,0,0,0,2 3,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,128.18591142804564,False,False,True,1,False,3.8560000002689776,45.00550000011572,2.4738000001889304,53.47540000002482
260722,23,10 20,2,20,13,14,1000,41,False,True,14,1000,41,False,True,14,1000,41,False,True,0,0,0,14,1000,41,False,True,0,0,0,False,False,False,same_as_baseline,False,False,False,False,149.75035176665438,False,False,True,1,False,5.937400000220805,53.123600000617444,2.4599000007583527,63.325000000077125
260722,24,21 23,2,20,15,3 15,1000,207,False,False,3 15,1000,207,False,False,3 15,1000,207,False,False,0,0,0,3 15,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,40.725167740154575,False,False,True,1,False,3.4321000002819346,41.79669999939506,2.6620000007824274,49.594600000091305
260722,25,10,1,20,13,10,1000,191,True,False,10,1000,191,True,False,10,1000,191,True,False,0,0,0,10,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,58.84825647773289,False,False,True,1,False,3.3121999995273654,39.35100000035163,2.4450000000797445,46.8840999992608
260722,26,11 15,2,20,18,12 22,1000,357,False,False,7 20,864,57,False,False,7 20,864,57,False,False,300,0,0,12 22,1000,357,False,False,0,0,0,True,False,True,reject_confidence_drop,False,False,True,False,40.16269635627532,False,False,True,1,False,3.455699999904027,40.26259999955073,2.9453999995894264,48.394700000244484
260722,27,17,1,20,11,17,1000,41,True,False,17,1000,41,True,False,17,1000,41,True,False,0,0,0,17,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,161.8406649797571,False,False,True,1,False,3.1001000006654067,43.57689999960712,2.1058000002085464,50.50010000013572
260722,28,7,1,20,12,7,1000,41,True,False,7,1000,41,True,False,7,1000,41,True,False,0,0,0,7,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,172.3048972211999,False,False,True,1,False,3.336699999636039,37.847900000087975,3.1890000000203145,46.31200000039826
260722,29,12 23,2,20,6,12 23,1000,207,True,False,12 23,1000,207,True,False,12 23,1000,207,True,False,0,0,0,12 23,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,123.0133017114465,False,False,False,0,False,3.3307000003333087,40.93800000009651,1.7944999999599531,48.47310000059224
260722,30,11,1,20,14,11,1000,41,True,False,11,1000,41,True,False,11,1000,41,True,False,0,0,0,11,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,123.99638047478834,False,False,True,1,False,3.345400000398513,51.403299999947194,5.680999999640335,64.59420000010141
260722,31,15,1,20,16,15,1000,191,True,False,15,1000,191,True,False,15,1000,191,True,False,0,0,0,15,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,86.68806509017304,False,False,True,1,False,4.02849999954924,54.16330000025482,2.8972000000067055,62.87369999972725
260722,32,5,1,20,8,5,1000,191,True,False,5,1000,191,True,False,5,1000,191,True,False,0,0,0,5,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,97.31017035333082,False,False,True,1,False,3.3554999999978463,40.84619999957795,1.7811000006986433,47.8517000001375
260722,33,7 21,2,20,6,2 9,1000,207,False,False,7 21,986,57,True,False,7 21,986,57,True,False,150,1,0,7 21,986,57,True,False,150,1,0,True,True,False,accept_guarded_override,False,False,True,True,53.69672469635634,False,True,False,1,False,3.6012999999002204,47.23500000000058,1.5917000000627013,54.266300000563206
260722,34,10,1,20,13,10,1000,191,True,False,10,1000,191,True,False,10,1000,191,True,False,0,0,0,10,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,17.760122506440894,True,False,True,2,True,4.106399999727728,42.76410000056785,2.739300000030198,51.61769999995158
260722,35,3,1,20,9,3,1000,41,True,False,3,1000,41,True,False,3,1000,41,True,False,0,0,0,3,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,108.18078238866394,False,False,True,1,False,5.469599999742059,42.0814999997674,3.3388000001650653,53.01580000013928
260722,36,8 13,2,20,13,14,1000,41,False,False,14,1000,41,False,False,14,1000,41,False,False,0,0,0,14,1000,41,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,26.924514446080252,False,True,True,2,True,5.857600000126695,39.92610000022978,4.584199999953853,52.90749999949185
260722,37,6 20,2,20,13,4 7 16,1000,73,False,False,4 7 16,1000,73,False,False,4 7 16,1000,73,False,False,0,0,0,4 7 16,1000,73,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,6.733227180714039,True,True,True,3,True,6.011999999827822,39.414400000168825,2.442900000460213,49.760199999582255
260722,38,15 19,2,20,14,15 19,1000,357,True,False,7 12,975,207,False,False,7 12,975,207,False,False,150,-1,0,7 12,975,207,False,False,150,-1,0,True,True,False,accept_guarded_override,True,True,False,False,37.518603238866376,False,False,True,1,False,3.3963999994739424,39.03189999982715,3.1211000004987,47.3773000003348
260722,39,1,1,20,11,1,1000,41,True,False,1,1000,41,True,False,1,1000,41,True,False,0,0,0,1,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,129.6784640228193,False,False,True,1,False,3.194199999597913,38.0540000005567,2.047899999524816,45.37209999944025
260723,0,7 9,2,20,8,7 9,1000,57,True,False,7 9,1000,57,True,False,7 9,1000,57,True,False,0,0,0,7 9,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,176.06368875598093,False,False,True,1,False,3.3278000000791508,39.616299999579496,1.6635000001770095,46.2904999994862
260723,1,11,1,20,8,11,1000,191,True,False,11,1000,191,True,False,11,1000,191,True,False,0,0,0,11,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,70.19330680898054,False,False,True,1,False,4.26549999974668,49.88779999985127,2.003800000238698,58.08860000070126
260723,2,2 3,2,20,14,9 23,1000,207,False,False,9 14 17,916,73,False,False,9 14 17,916,73,False,False,134,0,0,9 23,1000,207,False,False,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,4.61971264262047,True,False,True,2,True,3.5108000001855544,42.48209999968822,2.8366999995341757,51.09809999976278
260723,3,1 22,2,20,8,2 13,1000,207,False,False,2 13,1000,207,False,False,2 13,1000,207,False,False,0,0,0,2 13,1000,207,False,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,88.42105263157896,False,False,True,1,False,3.575300000193238,44.54200000054698,3.025500000148895,53.91489999965415
260723,4,21,1,20,8,21,1000,41,True,False,21,1000,41,True,False,21,1000,41,True,False,0,0,0,21,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,94.3342534965035,False,False,True,1,False,4.468600000109291,42.7771999993638,1.9003999996130005,51.02879999958532
260723,5,0 6,2,20,8,0 6,1000,57,True,False,0 6,1000,57,True,False,0 6,1000,57,True,False,0,0,0,0 6,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,93.77969147957299,False,True,True,2,True,7.514800000535615,44.88670000046113,2.438100000290433,56.79509999936272
260723,6,1,1,20,10,1,1000,41,True,False,1,1000,41,True,False,1,1000,41,True,False,0,0,0,1,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,139.70190899889587,False,False,True,1,False,3.6334999995233375,56.42509999961476,3.9412999994965503,66.983299999265
260723,7,10 19,2,20,6,10 19,1000,207,True,False,10 19,1000,207,True,False,10 19,1000,207,True,False,0,0,0,10 19,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,57.10794285977181,False,False,False,0,False,5.901999999878171,41.600800000196614,1.5086000003066147,51.65139999917301
260723,8,1,1,20,10,1,1000,41,True,False,1,1000,41,True,False,1,1000,41,True,False,0,0,0,1,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,152.44076577107103,False,False,True,1,False,3.232100000786886,41.79240000030404,2.134700000169687,50.106200000300305
260723,9,2 3,2,20,14,2 3,1000,357,True,False,9 23,943,207,False,False,9 23,943,207,False,False,150,-1,0,2 3,1000,357,True,False,0,0,0,True,False,True,reject_evidence_insufficient,True,False,False,False,16.96191415163787,True,False,True,2,True,3.309500000796106,41.330899999593385,2.8916999999637483,50.02180000064982
260723,10,6,1,20,8,6,1000,41,True,False,6,1000,41,True,False,6,1000,41,True,False,0,0,0,6,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,185.14592813765182,False,False,True,1,False,3.5483000001477194,40.52800000044954,2.1382000004450674,48.562500000116415
260723,11,17,1,20,12,3 15,1000,357,False,True,17,998,41,True,False,17,998,41,True,False,316,1,1,3 15,1000,357,False,True,0,0,0,True,False,True,reject_evidence_insufficient,False,False,True,False,105.85492335296283,False,True,True,2,True,3.358699999807868,39.5381999996971,2.2702999995090067,46.94430000017746
260723,12,3 7,2,20,13,3 7,1000,207,True,False,3 7,1000,207,True,False,3 7,1000,207,True,False,0,0,0,3 7,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,62.76210553919759,False,False,True,1,False,3.667699999823526,38.6690000004819,2.3410000003423193,46.38819999945554
260723,13,0 10,2,20,7,0 10,1000,207,True,False,7 17,928,57,False,False,7 17,928,57,False,False,150,-1,0,0 10,1000,207,True,False,0,0,0,True,False,True,reject_low_qdsv_margin,True,False,False,False,23.170408906882585,True,False,False,1,False,3.1674000001657987,38.14480000073672,1.4235000007829512,44.35749999993277
260723,14,4 20,2,20,9,4 20,1000,57,True,False,4 20,1000,57,True,False,4 20,1000,57,True,False,0,0,0,4 20,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,190.33327999631945,False,False,True,1,False,3.0166999995344668,37.93169999971724,2.215299999988929,44.92070000014792
260723,15,2,1,20,10,2,1000,191,True,False,2,1000,191,True,False,2,1000,191,True,False,0,0,0,2,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,102.17819201324994,False,False,True,1,False,3.258800000367046,46.95400000036898,2.02389999958541,54.012699999475444
260723,16,1 16,2,20,7,10 11,1000,357,False,False,1 16,950,57,True,False,1 16,950,57,True,False,300,1,0,1 16,950,57,True,False,300,1,0,True,True,False,accept_guarded_override,False,False,True,True,85.4258542510122,False,False,False,0,False,3.2320000000254367,39.714399999866146,1.802499999939755,47.48650000055932
260723,17,19 23,2,20,9,19 23,1000,207,True,False,19 23,1000,207,True,False,19 23,1000,207,True,False,0,0,0,19 23,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,31.25483281192487,False,False,True,1,False,3.217399999812187,38.09689999980037,1.775699999598146,44.769199999791454
260723,18,5 18,2,20,11,5 18,1000,207,True,False,5 18,1000,207,True,False,5 18,1000,207,True,False,0,0,0,5 18,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,76.84210526315792,False,False,True,1,False,3.791099999943981,40.182499999900756,2.1030999996582977,47.79009999947448
260723,19,15 16,2,20,6,15 16,1000,207,True,False,15 16,1000,207,True,False,15 16,1000,207,True,False,0,0,0,15 16,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,86.49675150901726,False,False,False,0,False,3.3898000001499895,42.53690000041388,1.4223999996829662,49.31589999978314
260723,20,8 11,2,20,5,8 11,1000,207,True,False,8 11,1000,207,True,False,8 11,1000,207,True,False,0,0,0,8 11,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,71.56643319838065,False,False,False,0,False,3.352600000653183,43.06780000024446,1.2062000005244045,49.330599999848346
260723,21,3,1,20,7,3,1000,191,True,False,3,1000,191,True,False,3,1000,191,True,False,0,0,0,3,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,156.52325868605078,False,False,False,0,False,3.2218000005741487,37.93940000014118,1.4694999999846914,44.274000000768865
260723,22,18,1,20,11,18,1000,41,True,False,18,1000,41,True,False,18,1000,41,True,False,0,0,0,18,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,242.07922984909828,False,False,True,1,False,3.0080999995334423,37.41039999931672,2.072299999781535,44.173399999635876
260723,23,9 10,2,20,6,9 10,1000,207,True,False,9 10,1000,207,True,False,9 10,1000,207,True,False,0,0,0,9 10,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,109.17321083916079,False,False,False,0,False,3.4580999999889173,40.29210000044259,1.414199999999255,46.962100000200735
260723,24,18,1,20,11,18,1000,41,True,False,18,1000,41,True,False,18,1000,41,True,False,0,0,0,18,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,177.0798040117777,False,False,True,1,False,3.946899999391462,42.197099999611964,2.3951000002853107,50.42649999995774
260723,25,2,1,20,10,2,1000,191,True,False,2,1000,191,True,False,2,1000,191,True,False,0,0,0,2,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,175.4914886271623,False,False,True,1,False,3.7798000003022025,50.00509999990754,1.960799999324081,57.645299999421695
260723,26,8,1,20,9,8,1000,41,True,False,8,1000,41,True,False,8,1000,41,True,False,0,0,0,8,1000,41,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,204.4604786897313,False,False,True,1,False,3.1812999995963764,40.79619999993156,1.9784999994953978,49.023599999600265
260723,27,19 20,2,20,6,19 20,1000,57,True,False,19 20,1000,57,True,False,19 20,1000,57,True,False,0,0,0,19 20,1000,57,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,77.38093522267206,False,True,False,1,False,3.142699999443721,38.88909999932366,1.307400000769121,45.0276000001395
260723,28,10,1,20,9,10,1000,191,True,False,10,1000,191,True,False,10,1000,191,True,False,0,0,0,10,1000,191,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,151.3169431726169,False,False,True,1,False,3.975399999944784,49.08160000013595,1.827400000365742,56.654799999705574
260723,29,5 22,2,20,8,5 22,1000,207,True,False,5 22,1000,207,True,False,5 22,1000,207,True,False,0,0,0,5 22,1000,207,True,False,0,0,0,False,False,False,same_as_baseline,False,False,False,False,92.09274898785429,False,False,True,1,False,3.237500000068394,42.542600000160746,1.8154000008507865,49.97070000081294
